doc_id,Titel,Datum,URL_BEKENDMAKING,URL_PDF,Overheidslaag,Overheidsnaam,Zoekterm,TEXT_HTML,TEXT_PDF,LOCAL_PDF_PATH,HTML_STATUS,HTML_TYPE,PDF_STATUS,PDF_TYPE,LBV_TYPE,WITHDRAWAL,STAGE,LBV_CONFIDENCE,LBV_METHOD,AI_SOURCE,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,ADDR_CONFIDENCE,company_id,COMPANY_NAME
0440ade18b6d1f2a,Provincie Gelderland aanvraag Omgevingsvergunning N2000 Polleveenseweg 11 Voorthuizen,28-04-2025,https://zoek.officielebekendmakingen.nl/prb-2025-6854.html,https://zoek.officielebekendmakingen.nl/prb-2025-6854.pdf,,Gelderland,,"Provincie Gelderland aanvraag Omgevingsvergunning N2000 Polleveenseweg 11 Voorthuizen
Aanvraag omgevingsvergunning Natura 2000 voor de gedeeltelijke intrekking LBV+ van de vergunning van de veehouderij aan de Polleveenseweg 11 te Voorthuizen.
Provincie Gelderland heeft op 24 april 2025 een aanvraag voor een omgevingsvergunning ontvangen. Met dit bericht laat de provincie u weten dat er misschien iets verandert in uw omgeving.
Als de provincie een (ontwerp)besluit op de aanvraag neemt dan publiceert de provincie daarover een nieuw bericht. Vanaf dat moment kunt u het (ontwerp)besluit bekijken en hierop reageren.
U kunt nu nog niet reageren.
Voor meer informatie kunt u contact opnemen met het Provincieloket via telefoonnummer 026 359 99 99 onder vermelding van het zaaknummer 2025-006315.
Gedeputeerde Staten van Gelderland",PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 6854 28 april 2025 Provincie Gelderland aanvraag Omgevingsvergunning N2000 Polleveenseweg 11 Voorthuizen Aanvraag omgevingsvergunning Natura 2000 voor de gedeeltelijke intrekking LBV+ van de vergunning van de veehouderij aan de Polleveenseweg 11 te Voorthuizen. Provincie Gelderland heeft op 24 april 2025 een aanvraag voor een omgevingsvergunning ontvangen. Met dit bericht laat de provincie u weten dat er misschien iets verandert in uw omgeving. Als de provincie een (ontwerp)besluit op de aanvraag neemt dan publiceert de provincie daarover een nieuw bericht. Vanaf dat moment kunt u het (ontwerp)besluit bekijken en hierop reageren. U kunt nu nog niet reageren. Voor meer informatie kunt u contact opnemen met het Provincieloket via telefoonnummer 026 359 99 99 onder vermelding van het zaaknummer 2025-006315. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 6854 28 april 2025,/Users/jandaalder/Desktop/lbv/pdfs/0440ade18b6d1f2aprb-2025-6854.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,partial,receipt_of_application,0.95,llm_full,llm_full,Polleveenseweg,11,,,Voorthuizen,0.9,,
e0db5f0728326501,Provincie Gelderland aanvraag Omgevingsvergunning N2000 Werftweg 1 Wekerom,12-06-2025,https://zoek.officielebekendmakingen.nl/prb-2025-9482.html,https://zoek.officielebekendmakingen.nl/prb-2025-9482.pdf,,Gelderland,,"Provincie Gelderland aanvraag Omgevingsvergunning N2000 Werftweg 1 Wekerom
Aanvraag omgevingsvergunning natura 2000 voor de gedeeltelijke intrekking van de natuurvergunning in verband met de LBV+ regeling aan de Werftweg 1 te Wekerom.
Provincie Gelderland heeft op 5 juni 2025 een aanvraag voor een omgevingsvergunning ontvangen.
Met dit bericht laat de provincie u weten dat er misschien iets verandert in uw omgeving.
Als de provincie een (ontwerp)besluit op de aanvraag neemt dan publiceert de provincie daarover een
nieuw bericht. Vanaf dat moment kunt u het (ontwerp)besluit bekijken en hierop reageren.
U kunt nu nog niet reageren.
Voor meer informatie kunt u contact opnemen met het Provincieloket via telefoonnummer 026 359 99
99 onder vermelding van het zaaknummer 2025-008021.
Gedeputeerde Staten van Gelderland",PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 9482 12 juni 2025 Provincie Gelderland aanvraag Omgevingsvergunning N2000 Werftweg 1 Wekerom Aanvraag omgevingsvergunning natura 2000 voor de gedeeltelijke intrekking van de natuurvergunning in verband met de LBV+ regeling aan de Werftweg 1 te Wekerom. Provincie Gelderland heeft op 5 juni 2025 een aanvraag voor een omgevingsvergunning ontvangen. Met dit bericht laat de provincie u weten dat er misschien iets verandert in uw omgeving. Als de provincie een (ontwerp)besluit op de aanvraag neemt dan publiceert de provincie daarover een nieuw bericht. Vanaf dat moment kunt u het (ontwerp)besluit bekijken en hierop reageren. U kunt nu nog niet reageren. Voor meer informatie kunt u contact opnemen met het Provincieloket via telefoonnummer 026 359 99 99 onder vermelding van het zaaknummer 2025-008021. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 9482 12 juni 2025,/Users/jandaalder/Desktop/lbv/pdfs/e0db5f0728326501prb-2025-9482.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,partial,receipt_of_application,0.9,llm_full,llm_full,Werftweg,1,,,Wekerom,0.9,,
6db4087e85a6b286,"Provincie Gelderland Omgevingsweg Natura 2000-activiteit, locatie Werftweg 1 te Wekerom",04-08-2025,https://zoek.officielebekendmakingen.nl/prb-2025-12708.html,https://zoek.officielebekendmakingen.nl/prb-2025-12708.pdf,,Gelderland,,"Provincie Gelderland Omgevingsweg Natura 2000-activiteit, locatie Werftweg 1 te Wekerom
Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Werftweg 1 te Wekerom in combinatie met het intrekken van de onderliggende natuurvergunning.
Het voornemen is om de vergunning te verlenen en de onderliggende vergunning in te trekken.
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-008021.
Zienswijze indienen?
Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknummer 2025-008021. Onderaan het ontwerpbesluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 12708 4 augustus 2025 Provincie Gelderland Omgevingsweg Natura 2000-activiteit, locatie Werftweg 1 te Wekerom Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Werftweg 1 te Wekerom in combinatie met het intrekken van de onderliggende natuurvergunning. Het voornemen is om de vergunning te verlenen en de onderliggende vergunning in te trekken. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-008021. Zienswijze indienen? Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknum- mer 2025-008021. Onderaan het ontwerpbesluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 12708 4 augustus 2025",/Users/jandaalder/Desktop/lbv/pdfs/6db4087e85a6b286prb-2025-12708.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Werftweg,1,,,Wekerom,0.9,,
7ae52dcaf8cca681,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bockhorstweg 8 te Spankeren",02-10-2025,https://zoek.officielebekendmakingen.nl/prb-2025-16180.html,https://zoek.officielebekendmakingen.nl/prb-2025-16180.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bockhorstweg 8 te Spankeren
Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Bockhorstweg 8 te Spankeren in combinatie met het intrekken van de onderliggende natuurvergunning.
Het voornemen is om de vergunning te verlenen en de onderliggende vergunning in te trekken.
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-007622.
Zienswijze indienen?
Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknummer 2025-007622. Onderaan het ontwerpbesluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 16180 2 oktober 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bockhorstweg 8 te Spankeren Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Bockhorstweg 8 te Spankeren in combinatie met het intrekken van de onderliggende natuurvergunning. Het voornemen is om de vergunning te verlenen en de onderliggende vergunning in te trekken. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-007622. Zienswijze indienen? Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknum- mer 2025-007622. Onderaan het ontwerpbesluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 16180 2 oktober 2025",/Users/jandaalder/Desktop/lbv/pdfs/7ae52dcaf8cca681prb-2025-16180.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Bockhorstweg,8,,,Spankeren,0.9,,
59482cc88cc36022,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bosweg 2 te Aalten",30-07-2025,https://zoek.officielebekendmakingen.nl/prb-2025-12470.html,https://zoek.officielebekendmakingen.nl/prb-2025-12470.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bosweg 2 te Aalten
Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Bosweg 2 te Aalten in combinatie met het intrekken van de onderliggende natuurvergunning.
Het voornemen is om de vergunning te verlenen en de onderliggende natuurvergunning in te trekken.
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-007087.
Zienswijze indienen?
Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknummer 2025-007087. Onderaan het ontwerpbesluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 12470 30 juli 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bosweg 2 te Aalten Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Bosweg 2 te Aalten in combinatie met het intrekken van de onderliggende natuurvergunning. Het voornemen is om de vergunning te verlenen en de onderliggende natuurvergunning in te trekken. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-007087. Zienswijze indienen? Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknum- mer 2025-007087. Onderaan het ontwerpbesluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 12470 30 juli 2025",/Users/jandaalder/Desktop/lbv/pdfs/59482cc88cc36022prb-2025-12470.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Bosweg,2,,,Aalten,0.9,,
9d19654ec4c781f0,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Boterhoeksestraat 11 te Heteren",01-10-2025,https://zoek.officielebekendmakingen.nl/prb-2025-16080.html,https://zoek.officielebekendmakingen.nl/prb-2025-16080.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Boterhoeksestraat 11 te Heteren
Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Boterhoeksestraat 11 te Heteren.
Het voornemen is om de vergunning te verlenen.
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-008935.
Zienswijze indienen?
Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknummer 2025-008935. Onderaan het ontwerpbesluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 16080 1 oktober 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Boterhoeksestraat 11 te Heteren Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Boterhoeksestraat 11 te Heteren. Het voornemen is om de vergunning te verlenen. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-008935. Zienswijze indienen? Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknum- mer 2025-008935. Onderaan het ontwerpbesluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 16080 1 oktober 2025",/Users/jandaalder/Desktop/lbv/pdfs/9d19654ec4c781f0prb-2025-16080.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,draft_decision,0.9,llm_full,llm_full,Boterhoeksestraat,11,,,Heteren,0.9,,
74597f9925ed5b1f,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Breihutterweg 6 te Kootwijkerbroek",07-08-2025,https://zoek.officielebekendmakingen.nl/prb-2025-12910.html,https://zoek.officielebekendmakingen.nl/prb-2025-12910.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Breihutterweg 6 te Kootwijkerbroek
Gedeputeerde Staten van Gelderland hebben een vergunning op grond van de Omgevingswet verleend voor een Natura 2000-activiteit voor de nieuwe activiteiten aan de Breihutterweg 6 te Kootwijkerbroek in verband met deelname aan de LBV+-regeling.
Met dit besluit wordt ook de onderliggende natuurvergunning ingetrokken..
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-006831.
Beroep
Belanghebbenden kunnen tijdens de inzagetermijn beroep instellen tegen het besluit. Vermeld hierbij het zaaknummer 2025-006831. Onderaan het besluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 12910 7 augustus 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Breihutterweg 6 te Kootwijkerbroek Gedeputeerde Staten van Gelderland hebben een vergunning op grond van de Omgevingswet verleend voor een Natura 2000-activiteit voor de nieuwe activiteiten aan de Breihutterweg 6 te Kootwijkerbroek in verband met deelname aan de LBV+-regeling. Met dit besluit wordt ook de onderliggende natuurvergunning ingetrokken.. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-006831. Beroep Belanghebbenden kunnen tijdens de inzagetermijn beroep instellen tegen het besluit. Vermeld hierbij het zaaknummer 2025-006831. Onderaan het besluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 12910 7 augustus 2025",/Users/jandaalder/Desktop/lbv/pdfs/74597f9925ed5b1fprb-2025-12910.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Breihutterweg,6,,,Kootwijkerbroek,0.9,,
a3417d333f5cae5a,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Breihutterweg 6 te Kootwijkerbroek",06-06-2025,https://zoek.officielebekendmakingen.nl/prb-2025-9212.html,https://zoek.officielebekendmakingen.nl/prb-2025-9212.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Breihutterweg 6 te Kootwijkerbroek
Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Breihutterweg 6 te Kootwijkerbroek in combinatie met het intrekken van de onderliggende natuurvergunning.
Het voornemen is om de vergunning te verlenen en de onderliggende natuurvergunning in te trekken.
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-006831.
Zienswijze indienen?
Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknummer 2025-006831. Onderaan het ontwerpbesluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 9212 6 juni 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Breihutterweg 6 te Kootwijkerbroek Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Breihutterweg 6 te Kootwij- kerbroek in combinatie met het intrekken van de onderliggende natuurvergunning. Het voornemen is om de vergunning te verlenen en de onderliggende natuurvergunning in te trekken. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-006831. Zienswijze indienen? Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknum- mer 2025-006831. Onderaan het ontwerpbesluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 9212 6 juni 2025",/Users/jandaalder/Desktop/lbv/pdfs/a3417d333f5cae5aprb-2025-9212.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Breihutterweg,6,,,Kootwijkerbroek,0.9,,
a1794cb889a8a2f4,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Brouwersbosweg 22 te Hierden",24-07-2025,https://zoek.officielebekendmakingen.nl/prb-2025-12176.html,https://zoek.officielebekendmakingen.nl/prb-2025-12176.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Brouwersbosweg 22 te Hierden
Gedeputeerde Staten van Gelderland hebben een vergunning op grond van de Omgevingswet verleend voor een Natura 2000-activiteit voor de nieuwe activiteiten aan de Brouwersbosweg 22 te Hierden in verband met deelname aan de LBV+-regeling.
Met dit besluit wordt ook de onderliggende natuurvergunning ingetrokken.
Mogelijkheid van inzien
Het besluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2024-006243.
Beroep
Belanghebbenden kunnen tijdens de inzagetermijn beroep instellen tegen het besluit. Vermeld hierbij het zaaknummer 2024-006243. Onderaan het besluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 12176 24 juli 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Brouwersbosweg 22 te Hierden Gedeputeerde Staten van Gelderland hebben een vergunning op grond van de Omgevingswet verleend voor een Natura 2000-activiteit voor de nieuwe activiteiten aan de Brouwersbosweg 22 te Hierden in verband met deelname aan de LBV+-regeling. Met dit besluit wordt ook de onderliggende natuurvergunning ingetrokken. Mogelijkheid van inzien Het besluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2024-006243. Beroep Belanghebbenden kunnen tijdens de inzagetermijn beroep instellen tegen het besluit. Vermeld hierbij het zaaknummer 2024-006243. Onderaan het besluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 12176 24 juli 2025",/Users/jandaalder/Desktop/lbv/pdfs/a1794cb889a8a2f4prb-2025-12176.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Brouwersbosweg,22,,,Hierden,0.9,,
9f2add042af4690e,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bunschoterweg 35a te Nijkerk",03-10-2025,https://zoek.officielebekendmakingen.nl/prb-2025-16273.html,https://zoek.officielebekendmakingen.nl/prb-2025-16273.pdf,,Gelderland,,"Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bunschoterweg 35a te Nijkerk
Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Bunschoterweg 35a te Nijkerk in combinatie met het intrekken van de onderliggende natuurvergunning.
Het voornemen is om de vergunning te weigeren omdat er geen sprake is van verguningplicht en de onderliggende vergunning in te trekken.
Mogelijkheid van inzien
Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99.
U kunt de stukken ook
op afspraak
inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-008894.
Zienswijze indienen?
Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknummer 2025-008894. Onderaan het ontwerpbesluit leest u hier meer over.
Wilt u meer weten?
Bel het Provincieloket, telefoonnummer 026 359 99 99.
Gedeputeerde Staten van Gelderland","PROVINCIAAL BLAD Officiële uitgave van de provincie Gelderland Nr. 16273 3 oktober 2025 Provincie Gelderland Omgevingswet Natura 2000-activiteit, locatie Bunschoterweg 35a te Nijkerk Gedeputeerde Staten van Gelderland hebben een verzoek ontvangen in verband met deelname aan de LBV+-regeling en het vastleggen van nieuwe activiteiten voor de locatie Bunschoterweg 35a te Nijkerk in combinatie met het intrekken van de onderliggende natuurvergunning. Het voornemen is om de vergunning te weigeren omdat er geen sprake is van verguningplicht en de onderliggende vergunning in te trekken. Mogelijkheid van inzien Het ontwerpbesluit en bijbehorende stukken zijn gedurende zes weken na de publicatiedatum in te zien. Op verzoek sturen wij u kopieën van de stukken toe. Neem hiervoor contact op met het Provincieloket via telefoonnummer 026 359 99 99. U kunt de stukken ook op afspraak inzien in het Provinciehuis. Ook hiervoor neemt u contact op met het Provincieloket. In alle gevallen vermeldt u het zaaknummer 2025-008894. Zienswijze indienen? Eenieder kan tijdens de inzagetermijn een zienswijze indienen. Vermeld bij een zienswijze het zaaknum- mer 2025-008894. Onderaan het ontwerpbesluit leest u hier meer over. Wilt u meer weten? Bel het Provincieloket, telefoonnummer 026 359 99 99. Gedeputeerde Staten van Gelderland 1 Provinciaal blad 2025 nr. 16273 3 oktober 2025",/Users/jandaalder/Desktop/lbv/pdfs/9f2add042af4690eprb-2025-16273.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,draft_decision,0.9,llm_full,llm_full,Bunschoterweg,35,a,,Nijkerk,0.9,,
